No.,Light,Medium,Heavy,Accuracy
47,478.30729316553015,264.49368879058756,20.888145511693427,100.0
48,474.35830773946765,267.462126800007,19.60681601215828,100.0
49,474.6705622832989,272.03234172066476,18.4516560447725,100.0
50,473.9657860873803,274.91237881693246,17.64396375509574,100.0
51,470.1083479713914,276.7481649756775,16.763492796220802,100.0
52,467.123559566944,279.3992993166131,15.813112230173072,100.0
53,465.0882978600779,282.5607530639369,14.87391885206725,100.0
54,469.5088515448068,286.40939381512544,14.45512955963961,100.0
55,462.5655063790312,289.08633109601345,13.192476019834816,100.0
56,453.7598253649941,290.2955574842152,12.174149331909184,100.0
57,451.66082295869217,291.09432570076825,11.843955517144055,100.0
58,451.44256246797363,291.9963224061968,11.643890409113917,100.0
59,457.31263169771967,289.48711832156823,12.638371965895598,100.0
60,463.57453163979727,284.84482799752055,14.211584053405517,100.0
1,460.8705283687572,199.75197552471465,41.72101290659845,100.0
2,577.0838124639246,249.35208802578543,44.34789483899354,100.0
3,667.4054187391251,384.18934013789124,34.03425614463613,100.0
4,703.2881999745525,354.06336799510495,49.88247069067752,100.0
5,761.5497521703234,343.01827411381527,72.32069306974653,100.0
6,797.3574560422296,326.6328960528929,91.25452924525521,100.0
7,836.8479140843862,289.54137947809875,123.31178532628854,100.0
8,778.9660331008097,249.24151193084845,116.05536896399218,100.0
9,713.6831327895477,242.68011820177438,91.51079147928193,100.0
10,670.2119145749423,219.63353310622938,86.24951034081036,100.0
11,625.9258675867999,202.91896254967983,79.3428091304915,100.0
12,597.4560520229112,198.02110984996503,72.79660900495699,100.0
13,566.0049608585867,205.01394065363547,60.238657223280725,100.0
14,535.193498468534,204.6471291073067,52.82142832887609,100.0
15,522.2732191783549,209.4135637961513,47.8242266510542,100.0
16,521.7704849138406,211.026053357311,47.004260851335566,100.0
17,498.09989146734006,213.3491754394916,41.483021145595806,100.0
18,488.558512866335,216.7211285069329,38.487457362773355,100.0
19,469.5673070881672,212.66476782447535,37.327317170840544,100.0
20,472.8512036997312,224.98771760632692,32.93644189209761,100.0
21,469.21178281774183,230.65884749153255,30.382667940662635,100.0
22,459.1499260661453,239.86492377132888,26.037107662347605,100.0
23,451.64939545408873,246.138953571915,23.269150894001417,100.0
24,452.1831027390683,257.94144353773567,19.859210947629226,100.0
25,448.14200707020825,268.707337164913,16.652924304242514,100.0
26,446.9858054956188,276.10655925896634,14.763372944581741,100.0
27,455.77582812926516,283.185310810951,13.868601672183956,100.0
28,459.2365807328598,284.61730536919765,13.857283471202345,100.0
29,461.58450340164177,279.61657164426356,15.210964421331195,100.0
30,467.06490638108045,280.4635955185531,15.557310556476063,100.0
31,471.1827607320961,287.33651138443423,14.42402710486218,100.0
32,472.6287256588202,287.23167505445474,14.600179101665674,100.0
33,475.569305958261,288.60399195039946,14.615638415192842,100.0
34,477.5675511933247,290.04693207352926,14.521013128020211,100.0
35,482.0617401554717,295.81350881745635,13.801012333338338,100.0
36,491.29084230988667,299.0188601381519,14.240493318850621,100.0
37,489.3892794952811,301.19769935707546,13.563494439975464,100.0
38,491.40466244363193,306.71177710851674,12.726635298969054,100.0
39,501.0489683054095,313.28613258166735,12.70271976737434,100.0
40,503.8648159134336,316.9722906024816,12.403467908501536,100.0
41,507.54701640219986,318.1828809066982,12.676678741659332,100.0
42,513.4568392909479,322.759899257901,12.685459191944313,100.0
43,518.5899267021056,324.7200952084448,13.07516562107499,100.0
44,521.9401018157753,327.1211585396519,13.154034561638557,100.0
45,531.4543736109349,331.36501193601225,13.878255458362034,100.0
46,537.2397622998055,334.9285232718506,14.202428198483947,100.0
47,540.9474458587866,333.6528885857521,15.011162874126674,100.0
48,544.4145282112454,334.5258929401888,15.439737814238956,100.0
49,544.5292734423622,337.03611353116656,15.045761974382328,100.0
50,545.5517757840927,339.67619540712894,14.791890049751753,100.0
51,549.8357538554118,340.05842185666694,15.45035248049498,100.0
52,556.9912111045189,344.1267031978546,16.04237646134338,100.0
53,555.8651520688358,346.0927991346558,15.541553205311407,100.0
54,558.7309955031866,350.86953261141866,15.323837656609932,100.0
55,560.5819265115363,352.8500593171906,15.358424938819946,100.0
56,564.615598442052,357.6844286602214,15.38296411719498,100.0
57,560.2416131990769,354.0288359673033,15.130476466513226,100.0
58,556.3646429139852,350.944408842117,14.904771160089991,100.0
59,559.0803840189949,345.88151197647653,16.136735870341937,100.0
60,563.5904778844241,342.99532873305134,17.405574183742857,100.0
1,594.4198485794645,258.9896343039385,45.35481082243219,100.0
2,599.2137122038677,153.2005134347345,101.20704326688319,100.0
3,587.2021458554289,200.0742112801928,68.63974946385855,100.0
4,540.290214357589,216.72292355825005,48.530209969676214,100.0
5,585.5599826434412,254.62564534166225,44.595396477435784,100.0
6,607.3263698919337,243.239111541927,54.81056904395051,100.0
7,663.193425436627,261.2730927216191,65.03049179675334,100.0
8,652.0093607280164,242.81515853573,68.88362885714503,100.0
9,641.8169315015655,235.09538469703938,68.88663445372524,100.0
10,634.56739529608,231.91932444275716,67.94023698267225,100.0
11,611.65785969253,202.08020878204312,75.10354290781582,100.0
12,588.2988700213169,194.74431689537045,71.77417811881428,100.0
13,559.0742315764351,198.09918268792964,61.845299941758064,100.0
14,549.96509228108,201.19844049648722,57.98515424441459,100.0
15,554.0688640880901,217.12050615498288,51.59545498195744,100.0
16,557.7469749276966,212.29854703102052,54.66996620847385,100.0
17,557.2159226003554,219.47451128719342,51.33361555977797,100.0
18,541.9063732009706,212.6651034074545,50.68772497451438,100.0
19,533.9815685359256,214.44439403198672,48.1119241322062,100.0
20,524.0412411322897,232.84718074178144,38.54389765869414,100.0
21,512.6324264940508,247.59279554831082,31.176389317997312,100.0
22,513.720052668828,259.14007682426217,27.687383222835813,100.0
23,516.1038979983229,274.5681423232095,23.6596787090035,100.0
24,527.541972063202,287.8238462802303,22.173114852417662,100.0
25,528.0828816340331,280.76845984490564,24.066858842505262,100.0
26,537.4122401486915,284.04382931579545,24.905247229185868,100.0
27,542.122435609488,294.90372187867723,23.06170532419001,100.0
28,549.4987140168565,298.7032953761501,23.54753419711666,100.0
29,563.8839868108805,308.4557157654141,24.128793954695894,100.0
30,570.9050868080907,317.43754822364787,23.59306917515905,100.0
31,579.5722137923822,322.49476884669156,24.331777445393165,100.0
32,584.8530960723191,329.0555401454068,24.11843864258484,100.0
33,588.4367987117173,330.83739514775937,24.53193106725377,100.0
34,593.1055305693104,335.0092837075175,24.72915577473342,100.0
35,592.0622108136342,341.6417193604461,23.270609778800974,100.0
36,600.0523180013523,348.6010488548007,23.75838879562089,100.0
37,603.3937587148425,352.9596158416958,23.743151559499243,100.0
38,600.8802685138722,355.1371198166105,22.842618045533406,100.0
39,593.5729205701765,358.0132752242474,20.85832641747112,100.0
40,596.2424188171975,363.2085633937463,20.626338756552027,100.0
41,595.5419795786512,361.7296542576056,20.700964439101938,100.0
42,591.1375133361377,364.710877584936,19.379215950761065,100.0
43,589.2575867967691,368.37343539427627,18.503454583194504,100.0
44,588.8857507298992,368.68597381477764,18.389027348931737,100.0
45,592.91057661772,372.2042639402589,18.711648632322582,100.0
46,591.3465831591296,372.1615216118721,18.410716803957943,100.0
47,589.149934107424,373.3818025782946,17.82852075402018,100.0
48,593.1470823131389,375.3017328838554,18.36094000531008,100.0
49,593.3466089644828,379.20077720119735,17.920390986331284,100.0
50,591.3157195293409,383.23889716043766,17.061739388632887,100.0
51,590.4520244329857,383.53390874885537,16.865560939212873,100.0
52,590.0077517172875,382.47153405536864,16.901531968075417,100.0
53,589.1708395684366,385.766956208063,16.380462818353656,100.0
54,593.962060150066,388.2353720150477,17.013717325791742,100.0
55,594.1316306823942,390.33337482434604,16.824753072586542,100.0
56,597.1987204706506,390.2291387954037,17.41748094705724,100.0
57,596.2193694060968,390.2493435813378,17.228569527062643,100.0
58,593.6830028572454,385.40996456827156,17.268265490266874,100.0
59,595.6471334861997,385.64049250508526,17.618308676452923,100.0
60,591.7800623224733,384.70853606348624,16.98514184517502,100.0
1,940.8971059442115,792.2582451027072,107.66967282166681,0.0
2,876.2264482244015,506.46185614048215,82.87390435372919,50.0
3,868.5663753316943,543.3081980102843,77.17221084510254,66.66666666666666
4,811.4633426074561,552.8834896135816,59.469598611543276,75.0
5,784.0570995294299,535.0417801597159,52.32591469420549,80.0
6,759.0211773589541,544.6408937133498,45.74326711909826,83.33333333333334
7,729.979161192658,492.33951931793536,39.674422553187796,85.71428571428571
8,738.2477508672357,500.7940887931147,41.4125888261057,87.5
9,750.7527681863071,481.0526740344864,45.76091563317362,88.88888888888889
10,761.5873494062275,464.63161340461426,50.161419971863495,90.0
11,745.2534827237835,419.06759500238996,50.78418374290396,90.9090909090909
12,702.537964258626,394.7659980502645,41.922017033336175,91.66666666666666
13,688.3976329955212,375.7877922641295,41.11344251123039,92.3076923076923
14,682.9064245551858,356.99206897355424,43.16408935967252,92.85714285714286
15,666.540938200897,350.88802119747015,39.78929187990201,93.33333333333333
16,644.6249132885735,326.8520462342906,39.09239037662234,93.75
17,634.8959748722193,302.06841679963225,42.80630403931202,94.11764705882352
18,618.6203082918103,288.8490447496632,42.1572619179545,94.44444444444444
19,592.3751712790626,265.4720292059424,42.603777720327756,94.73684210526315
20,561.9467317323775,247.54057379380447,41.33526909399455,95.0
21,534.5074844468704,239.4159112596057,38.22165329778251,95.23809523809523
22,511.58612027956474,231.88089890782322,36.53522145416213,95.45454545454545
23,508.21081745420963,233.53489450832407,35.31317692286276,95.65217391304348
24,496.91299380291514,231.76234393484253,34.03185961016392,95.83333333333334
25,481.8991568023285,234.25050655439833,30.827582260183398,96.0
26,481.5353788726465,232.6158800620737,31.355761726051124,96.15384615384616
27,478.2481072913809,231.03671252177662,31.45627482799457,96.29629629629629
28,473.8380791985573,232.84000233712587,30.211423562763603,96.42857142857143
29,484.69006024015306,232.35251039124884,31.90982928931742,96.55172413793103
30,483.6662399409549,234.23650190787396,31.08780789887684,96.66666666666667
31,484.60337166793437,229.35612882960805,32.986325798797566,96.7741935483871
32,479.66141651970077,231.82850000603167,31.37053697294236,96.875
33,483.2266933069636,238.31273416192985,29.605475223252213,96.96969696969697
34,480.5509640658677,243.86533523565566,27.373371083363715,97.05882352941177
35,471.48579435728726,256.0733045878363,22.43927788160563,97.14285714285714
36,463.82666719116617,264.9195432758636,19.10778796666414,97.22222222222221
37,454.7005167807158,253.21434658956167,21.44617862332946,97.2972972972973
38,453.7283994434928,252.77428873815805,21.47986539106837,97.36842105263158
39,444.5715645593037,246.28897540433834,22.57461331018624,97.43589743589743
40,441.17934973696134,244.81656276267515,22.73875999705521,97.5
41,432.5247234378087,240.75820901579107,23.336422677141904,97.5609756097561
42,426.85428157864726,245.22251575707884,21.58835722315995,97.61904761904762
43,425.353473904945,251.57945529551913,19.642463015436967,97.67441860465115
44,425.02168027703846,252.83917850350605,19.268423722914278,97.72727272727273
45,421.82172126221144,259.7447575239153,17.228711500540154,97.77777777777777
46,423.3466147378226,265.6474905261072,15.794055621156824,97.82608695652173
47,428.2736924721109,275.94225452620395,13.591676107925531,97.87234042553192
48,431.8419036855573,279.0152544075497,13.09276491582038,97.91666666666666
49,436.0694088274305,285.42222350070614,11.953061851328258,97.95918367346938
50,435.48191063751483,289.8426669012019,11.014882390182036,98.0
51,439.0970479011239,295.90141337350497,10.044660130513542,98.0392156862745
52,441.1123492457821,299.6694729230933,9.464993089022569,98.07692307692307
53,447.7780778158133,305.014451959502,8.932619845291704,98.11320754716981
54,444.7019540792972,308.3953692840056,8.161223625467693,98.14814814814815
55,438.0274939858165,308.0485706561365,7.842741905600998,98.18181818181819
56,423.61236125993435,304.7759479961511,7.766818318193001,98.21428571428571
57,424.0493111294398,299.7162629668802,8.640574223895092,98.24561403508771
58,423.1123242275909,299.7265504267763,8.605819301569543,98.27586206896551
59,424.45573823515696,294.0311927260136,9.683124278328469,98.30508474576271
60,423.1121540565904,289.287313145861,10.538560746646493,98.33333333333333
1,520.5141599746463,367.069550578634,7.617010741904469,100.0
2,582.8479097136401,386.4314022550285,15.155899438190076,100.0
3,512.0412363464943,331.4216086987123,11.075225904155138,100.0
4,502.4000334239169,336.8588623637415,9.052199337068341,100.0
5,504.4200356638912,284.36725532414863,19.313025823869555,100.0
6,493.478256458538,241.31178856869704,30.112289314686148,100.0
7,425.8151875745561,247.36266024688507,20.888940316634372,100.0
8,408.9036350503429,188.6516711640805,42.141595731799924,100.0
9,445.51639284172455,180.60704603824433,49.06570878149072,100.0
10,444.17069715916887,172.1396835155428,53.40706952520173,100.0
11,432.6053452350428,176.97194816330668,49.63293280459101,100.0
12,421.62970383950153,189.17682541218957,42.65280072930654,100.0
13,403.38155186896597,208.37726593722599,33.299752952851705,100.0
14,404.48271881906004,220.9865958883931,28.52628653468343,100.0
15,405.6552203199891,229.06032084158883,25.739607348976115,100.0
16,412.50283502459666,245.6144626091463,20.754218888168392,100.0
17,407.9151767482625,270.6336334515807,14.046015098754859,100.0
18,417.25167220030085,281.56774397773415,11.895653458677343,100.0
19,416.19045084534866,283.52822247286787,11.454039562031564,100.0
20,413.7837179530459,279.02921885957875,12.327238292879866,100.0
21,412.1061242751416,291.46205206668367,9.789127408077988,100.0
22,422.2043767956245,303.7942464004944,7.883501384441461,100.0
23,439.9644356299564,331.9216712571258,4.540957416116136,100.0
24,452.3468574617261,347.8818343163816,3.391549161590982,100.0
25,450.8059401613447,356.7188350840115,2.506324769460968,100.0
26,446.1486155810512,360.97606624444376,1.9670788344487926,100.0
27,449.2144871588087,364.0675912314146,1.8651657516276776,100.0
28,450.6632071915482,369.40730282313405,1.564552206863718,100.0
29,456.42305234956086,367.81909850728186,1.930172064592778,100.0
30,461.878877075518,371.41918078183687,1.9702435144303616,100.0
31,465.4590892006781,372.98158322318704,2.069054263984455,100.0
32,470.0566760796362,375.5192671164983,2.182854584688954,100.0
33,466.9801724288137,377.96126409338376,1.849893207015057,100.0
34,474.20861470670206,381.0955005466822,2.111417855370329,100.0
35,486.3223237802714,383.58136163174385,2.8316394306434516,100.0
36,495.3710604007664,388.03814860148873,3.315695249527481,100.0
37,499.0562664484449,391.6985596417624,3.4358744990702994,100.0
38,504.3223170896434,392.24114502927165,3.887795327461674,100.0
39,509.3877037362297,396.8828956918543,4.127233576599688,100.0
40,515.9733854890849,398.00898950753646,4.7336253727093,100.0
41,520.1050509521375,397.1230008873967,5.22280056540212,100.0
42,517.7172797744671,396.82190008050776,4.981688967708939,100.0
43,521.1734176998358,397.19101748151627,5.336255338998307,100.0
44,522.1791459428649,400.7766637206384,5.252776568546957,100.0
45,523.8607748684841,401.3464818378595,5.4088725571679,100.0
46,527.4800767330635,401.624018537194,5.803382434495668,100.0
47,532.6854084561444,401.182097166154,6.440745708346267,100.0
48,537.8996464398577,403.1721774053023,6.969253713151687,100.0
49,544.4405032654789,405.58961372756426,7.669928790314826,100.0
50,548.5908681463052,408.9542492563666,8.032717393882912,100.0
51,554.9097139121911,408.16631994773604,8.940726422650599,100.0
52,558.190623468734,409.8307357826291,9.30849689245253,100.0
53,560.9182893500372,410.08464521406506,9.68637083801502,100.0
54,563.0840153985565,414.60830711022606,9.747729397521631,100.0
55,560.3187562133804,416.9004554623726,9.234720496936768,100.0
56,562.7211419676905,421.4339522316312,9.363296249704767,100.0
57,565.7167963604519,425.14738634817854,9.630803405056636,100.0
58,560.9773382976429,421.0094265183445,9.136953531423535,100.0
59,562.2034530721992,412.5192128584518,9.733951176425462,100.0
60,556.1937474495282,401.975330861648,9.511563974491239,100.0
1,669.6216314447003,542.1974312998832,26.743256024466323,100.0
2,692.8494706326532,481.01704254845777,31.24177556978273,100.0
3,738.2152859034285,434.1630476247722,46.66434130008173,100.0
4,735.164499451163,460.3085622225123,43.09873064927824,100.0
5,765.3281233941331,482.2243451246186,49.74308348328087,100.0
6,782.2400354789065,483.17394888610215,54.580278522670945,100.0
7,766.9926458006195,415.3983489839492,58.18882881011628,100.0
8,751.3167821972523,366.58273298328265,62.645849578240544,100.0
9,725.0481219544411,334.6627797885208,61.7538055758686,100.0
10,708.1264236429474,297.9569951785053,67.07326239691474,100.0
11,694.8346313757476,269.4367197598527,72.755847479359,100.0
12,694.0578511367135,266.46895671682273,73.65446388774565,100.0
13,696.7558613719211,271.5473735380037,72.61749293209733,100.0
14,672.1836568050337,268.23470418740067,65.3565137412842,100.0
15,669.9004866366728,268.47075792539414,64.50138356572656,100.0
16,665.9094725478576,261.0345283959854,66.03135377190706,100.0
17,659.1250935867566,252.13567519645667,67.33734255738403,100.0
18,638.0713556136465,236.41946471735102,67.0754165815666,100.0
19,637.4347874401836,250.2356112044236,61.067085882820805,100.0
20,618.8492404133013,258.0756782378088,52.4385488757096,100.0
21,618.2507109180086,274.92848378078554,46.40388938756257,100.0
22,611.3508240936683,281.0963607661176,42.556269454963335,100.0
23,579.3816601559842,272.021960321182,37.26851890749008,100.0
24,571.334681642681,269.790012479291,36.06736473944268,100.0
25,557.6219732722204,275.02590876264395,31.434841202542895,100.0
26,553.117798299165,276.91034257709777,29.942852014266755,100.0
27,556.8904881081377,289.52919226360285,27.28859370829288,100.0
28,551.8045491961632,295.9238811609795,24.66156154628062,100.0
29,553.3682149504486,304.47292497920733,22.953642437571872,100.0
30,553.2765560886809,318.18394935193305,20.002910864616403,100.0
31,561.8652966653174,332.30166348774014,18.915215795720705,100.0
32,566.5932075377674,335.8048670948846,19.18216279589505,100.0
33,572.163318340911,346.5394311587995,18.431228691410908,100.0
34,575.3699288406658,351.93118182945364,18.19313079561369,100.0
35,571.3778881928191,354.8075312342831,17.013116762760763,100.0
36,568.0649670787355,354.7178624631584,16.42002878572224,100.0
37,569.270801480739,360.25492825237956,15.857504856991383,100.0
38,567.7389235537888,367.2732017905179,14.66883741747425,100.0
39,571.2429059501835,372.8560154140197,14.6031684751254,100.0
40,572.63243298426,380.5324392614197,13.981083690886395,100.0
41,573.8239719100834,389.1179291886539,13.317935894645894,100.0
42,571.286264438823,391.8073567950028,12.646005449367294,100.0
43,569.7482355842939,393.60367846629435,12.236105276304903,100.0
44,564.7776896717803,398.8257632250146,11.023081078909533,100.0
45,567.3151314560599,401.063965132709,11.249437796806118,100.0
46,569.4113561704501,407.74308595902033,11.10684579190971,100.0
47,566.8350799200609,413.2177622228014,10.377242511210094,100.0
48,563.321427977679,418.43181499904273,9.58742751670516,100.0
49,562.3513067435537,418.93395748153773,9.424938103878233,100.0
50,562.3480555470929,423.6572313230916,9.21645374818356,100.0
51,560.2194074366555,423.14344435704646,8.94189414220724,100.0
52,559.2445141541488,427.03742697293785,8.66219211966505,100.0
53,557.218520475114,431.4114088229844,8.255356198259921,100.0
54,558.104889918212,432.179126115455,8.350003991817111,100.0
55,562.8345114380509,438.67407497767186,8.813871907716289,100.0
56,567.1337863308167,441.81237056565186,9.324496909239652,100.0
57,554.605240756456,441.29079846091514,7.7149596989053855,100.0
58,543.4329924704383,431.0780748787755,6.55714790575087,100.0
59,543.8949446945704,423.7762618154519,6.805605816759988,100.0
60,542.6566421119704,413.84119899091456,7.028145801879872,100.0
1,574.8330837422164,273.32233034459955,35.79279403768434,100.0
2,534.2542530019895,380.53660576520974,8.12022397891871,100.0
3,512.3660393252726,359.18207633235426,7.450466950032266,100.0
4,629.1111234516505,257.20985531587377,55.791671340074515,100.0
5,645.0171278245791,270.2725946099069,55.846080447238876,100.0
6,666.458386354197,272.30897508070495,61.934565966188046,100.0
7,626.7299961596821,265.3618622698748,52.095299419238344,100.0
8,649.6467995199528,229.60455894051836,74.02311447652393,100.0
9,553.073835586967,209.77395676049423,54.6708236928048,100.0
10,529.0738227787383,202.66923470328862,52.38084831912596,100.0
11,497.99631950117197,201.46965642983514,46.697025424943824,100.0
12,470.6813038053959,203.6658813853402,41.30735090258878,100.0
13,460.1959426129227,204.77330903099198,39.42333888275122,100.0
14,467.9084431087595,215.27230260468048,36.04561213627949,100.0
15,476.54812181899746,207.73296691981648,40.389152395717964,100.0
16,461.9527751892791,207.99582571190354,38.269240243035284,100.0
17,469.27947767833297,214.79936370962997,36.41927670412575,100.0
18,445.80418667628885,214.49819229618063,33.772915567567516,100.0
19,432.12665914655804,225.13668444866445,28.557315783263636,100.0
20,430.10571689445715,234.62181302442468,25.145020106391407,100.0
21,425.7663155704721,248.0344962823666,20.688615757024028,100.0
22,426.31188177743144,260.24755118213756,17.32737955190178,100.0
23,423.9627349396383,270.22110704968367,14.709711766942432,100.0
24,431.5054912732672,281.8053615206383,12.464834004616023,100.0
25,432.15152788190727,291.7784681778014,10.455871795008427,100.0
26,433.902687901416,296.5418291024847,9.640436933579604,100.0
27,435.6989538611931,298.7087095008392,9.335866438040522,100.0
28,439.93403777861505,307.23582834758673,8.078844466902146,100.0
29,448.39780822009493,311.20434296583187,7.9304182943380015,100.0
30,454.2354977681595,319.04365888782314,7.091899372753802,100.0
31,464.28881052062786,323.06101494982886,7.238825655089939,100.0
32,468.2171537165387,328.3683776211206,6.793673449772589,100.0
33,469.31502814225706,337.64647969260375,5.657492948424689,100.0
34,469.2619975106668,341.7526784544134,5.1579211083901715,100.0
